,filter,benchmark,noise_level,information_retention,jaccard,average_degree_original,average_degree_filtered,average_clustering_original,average_clustering_filtered,average_path_length_original,average_path_length_filtered,diameter_original,diameter_filtered,average_betweenness_original,average_betweenness_filtered,average_closeness_original,average_closeness_filtered,global_efficiency_original,global_efficiency_filtered,degree_assortativity_original,degree_assortativity_filtered,density_original,density_filtered,transitivity_original,transitivity_filtered,degree_variance_original,degree_variance_filtered,maximum_degree_original,maximum_degree_filtered,true_positive,true_negative,false_positive,false_negative,precision,recall,f1_score,RMSE,filename,weighted
6786,random_edge_sparsifier,bench_structural_noise_filtering,0.5,0.0073247354567488,0.335806394629924,25.46127946127946,25.46127946127946,0.2958912082923564,0.1107667565670421,2.4666484666484667,2.0624033124033123,6.0,3.0,0.0049716897174524,0.0036013671606891,0.4134307205885643,0.4864834052433026,0.4587849212849902,0.51827205993882,0.4718761033390146,0.1852559150406961,0.086017836017836,0.086017836017836,0.3097202336310538,0.1213446375258363,266.093618564999,80.91516738654786,62,50,1901,38295,1880,1880,0.5027770431102883,0.5027770431102883,0.5027770431102883,0.2924723671393343,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6787,simmelian_sparsifier,bench_net2net_filtering,,1.1824373191175892e-06,0.1631843427664639,50.92255892255892,8.30976430976431,0.5906322117997902,0.5041592183077468,2.137660387660388,3.857380107380108,5.0,8.0,0.0038564758903741,0.0096860342623054,0.4766721583139976,0.2632787984201122,0.53612703612719,0.3013958493125459,0.4773939152281702,-0.1190676846175361,0.172035672035672,0.028073528073528,0.6057148742361477,0.3350581117656424,988.5630264485484,23.850174018524186,119,35,1234,36394,0,6328,1.0,0.1631843427664639,0.2805820827648931,0.3794234362320598,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6788,simmelian_sparsifier,bench_noise_filtering,0.1,1.5956486652998662e-06,0.1653470572710477,50.92255892255892,8.545454545454545,0.5906322117997902,0.4665002157514502,2.137660387660388,3.7344162344162335,5.0,7.0,0.0038564758903741,0.0092692075742923,0.4766721583139976,0.2716187264370843,0.53612703612719,0.3095046886713618,0.4773939152281702,-0.108149221504235,0.172035672035672,0.0288697788697788,0.6057148742361477,0.315717746820109,988.5630264485484,24.46342209978573,119,31,1253,36378,16,6309,0.987391646966115,0.1656969055805342,0.2837730721322613,0.3793334863861796,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6789,simmelian_sparsifier,bench_noise_filtering,0.2,3.4904932223156422e-06,0.1631876066692923,50.92255892255892,8.74074074074074,0.5906322117997902,0.4042268091876731,2.137660387660388,3.3705751205751207,5.0,7.0,0.0038564758903741,0.0080358478663563,0.4766721583139976,0.3006438955136244,0.53612703612719,0.3355744814077048,0.4773939152281702,-0.1564841412483776,0.172035672035672,0.0295295295295295,0.6057148742361477,0.253269916765755,988.5630264485484,34.279585983289685,119,40,1243,36339,55,6319,0.9576271186440678,0.1643745040994446,0.2805869074492099,0.3808000065764771,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6790,simmelian_sparsifier,bench_noise_filtering,0.3,1.6050451769112107e-05,0.1565827057907037,50.92255892255892,9.063973063973064,0.5906322117997902,0.3576612114053218,2.137660387660388,3.040859040859041,5.0,6.0,0.0038564758903741,0.0069181662402001,0.4766721583139976,0.3321633632222547,0.53612703612719,0.363822534655655,0.4773939152281702,-0.1925592030430064,0.172035672035672,0.0306215306215306,0.6057148742361477,0.2071750357103615,988.5630264485484,49.480755931934375,119,45,1206,36254,140,6356,0.8959881129271917,0.1594816186194128,0.2707678491243825,0.3844270383104546,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6791,simmelian_sparsifier,bench_noise_filtering,0.4,7.053391485067732e-06,0.142674507798517,50.92255892255892,9.265993265993266,0.5906322117997902,0.3426499049749319,2.137660387660388,2.7892665392665394,5.0,5.0,0.0038564758903741,0.0060653103025984,0.4766721583139976,0.3612410066533992,0.53612703612719,0.3911157369488821,0.4773939152281702,-0.2703118041174591,0.172035672035672,0.0313040313040313,0.6057148742361477,0.1605213513977019,988.5630264485484,80.47133512453378,119,64,1116,36134,260,6446,0.811046511627907,0.1475800052896059,0.2497202953680913,0.3905914138350362,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6792,simmelian_sparsifier,bench_noise_filtering,0.5,1.174765957662156e-05,0.1293125157391085,50.92255892255892,9.474747474747474,0.5906322117997902,0.3511920451054105,2.137660387660388,2.599121849121849,5.0,4.0,0.0038564758903741,0.0054207520309215,0.4766721583139976,0.3876131468911271,0.53612703612719,0.4155158946824864,0.4773939152281702,-0.3063949660829958,0.172035672035672,0.032009282009282,0.6057148742361477,0.1324257842773865,988.5630264485484,119.54902560963168,119,88,1027,36014,380,6535,0.7299218194740583,0.1358106321079079,0.2290110380198461,0.3966313241744874,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6793,simmelian_sparsifier,bench_structural_noise_filtering,0.1,0.5194272361877427,0.8766129032258064,8.30976430976431,7.36026936026936,0.5041592183077468,0.5411394836415152,3.857380107380108,4.378378378378378,8.0,8.0,0.0096860342623054,0.0114521300961978,0.2632787984201122,0.2317564452374651,0.3013958493125459,0.2702408306576282,-0.1190676846175361,-0.1257161145440798,0.028073528073528,0.0248657748657748,0.3350581117656424,0.3731374828278558,23.850174018524186,16.910610028455146,35,33,1087,42716,6,147,0.9945105215004576,0.8808752025931929,0.934250107434465,0.0589979108168541,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6794,simmelian_sparsifier,bench_structural_noise_filtering,0.2,0.4400017169975627,0.8646917534027222,8.30976430976431,7.373737373737374,0.5041592183077468,0.543352303934628,3.857380107380108,4.27074802074802,8.0,8.0,0.0096860342623054,0.0110872814262644,0.2632787984201122,0.2375793406544174,0.3013958493125459,0.2748970019804534,-0.1190676846175361,-0.12091952606569,0.028073528073528,0.0249112749112749,0.3350581117656424,0.3732631578947368,23.850174018524186,16.974798489950008,35,33,1080,42707,15,154,0.9863013698630136,0.8752025931928687,0.927436668097896,0.0620060790951487,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6795,simmelian_sparsifier,bench_structural_noise_filtering,0.3,0.4500394500716043,0.85828025477707,8.30976430976431,7.407407407407407,0.5041592183077468,0.5396690639188997,3.857380107380108,4.2997087997088,8.0,9.0,0.0096860342623054,0.0111854535583349,0.2632787984201122,0.2363609215365862,0.3013958493125459,0.2742935937381547,-0.1190676846175361,-0.1194065883806389,0.028073528073528,0.025025025025025,0.3350581117656424,0.3717201166180758,23.850174018524186,17.211123581493947,35,33,1078,42700,22,156,0.98,0.873581847649919,0.9237360754070264,0.0636357136323939,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6796,simmelian_sparsifier,bench_structural_noise_filtering,0.4,0.4310849784755873,0.8320251177394035,8.30976430976431,7.407407407407407,0.5041592183077468,0.5400408370221162,3.857380107380108,4.126308126308127,8.0,8.0,0.0096860342623054,0.0105976546654512,0.2632787984201122,0.2454744913194697,0.3013958493125459,0.2818472151806551,-0.1190676846175361,-0.1165835748401642,0.028073528073528,0.025025025025025,0.3350581117656424,0.3687480584032308,23.850174018524186,17.568025938396307,35,35,1060,42682,40,174,0.9636363636363636,0.8589951377633711,0.908311910882605,0.0697746721132021,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6797,simmelian_sparsifier,bench_structural_noise_filtering,0.5,0.4403529103267286,0.7981580966999232,8.30976430976431,7.468013468013468,0.5041592183077468,0.5306859206586205,3.857380107380108,4.033852033852034,8.0,8.0,0.0096860342623054,0.0102842441825492,0.2632787984201122,0.2508100707172041,0.3013958493125459,0.2862323091490833,-0.1190676846175361,-0.122341924902984,0.028073528073528,0.0252297752297752,0.3350581117656424,0.3648565573770492,23.850174018524186,17.420694033488648,35,34,1040,42653,69,194,0.9377817853922452,0.8427876823338736,0.8877507469056765,0.0773515092500203,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6798,overlapping_trees,bench_net2net_filtering,,5.2918404238187644e-08,0.1108172441153134,50.92255892255892,5.6767676767676765,0.5906322117997902,0.0690314642334844,2.137660387660388,3.6866184366184367,5.0,7.0,0.0038564758903741,0.0091071811410794,0.4766721583139976,0.273501152989931,0.53612703612719,0.3009964509964532,0.4773939152281702,0.0378643039647847,0.172035672035672,0.0191782691782691,0.6057148742361477,0.0497416020671834,988.5630264485484,4.723803693500663,119,16,860,36394,0,6702,1.0,0.1137265273737106,0.2042270244597482,0.3904749063264533,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6799,overlapping_trees,bench_noise_filtering,0.1,6.443354384760008e-08,0.0948601171112556,50.92255892255892,5.737373737373737,0.5906322117997902,0.0450166556227161,2.137660387660388,3.5004095004095004,5.0,6.0,0.0038564758903741,0.0084759644081677,0.4766721583139976,0.2874330577501431,0.53612703612719,0.3130869505868952,0.4773939152281702,0.0290905838687081,0.172035672035672,0.0193830193830193,0.6057148742361477,0.0385871784401796,988.5630264485484,5.803081318232834,119,15,729,36271,123,6833,0.8556338028169014,0.0964030679714361,0.1732826241977656,0.39780542762657,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6800,overlapping_trees,bench_noise_filtering,0.2,5.333521265438871e-08,0.0840628218331616,50.92255892255892,5.784511784511785,0.5906322117997902,0.0254566794970835,2.137660387660388,3.4485394485394485,5.0,6.0,0.0038564758903741,0.0083001337238625,0.4766721583139976,0.2914656917324834,0.53612703612719,0.3165195498527943,0.4773939152281702,0.0229362013776565,0.172035672035672,0.0195422695422695,0.6057148742361477,0.0259419394688079,988.5630264485484,5.031005906426782,119,13,653,36188,206,6909,0.760186263096624,0.0863528167151547,0.1550884693029331,0.402326250531098,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6801,overlapping_trees,bench_noise_filtering,0.3,7.521234980583291e-08,0.071065344520722,50.92255892255892,5.811447811447811,0.5906322117997902,0.0242938598999204,2.137660387660388,3.434843934843935,5.0,6.0,0.0038564758903741,0.0082537082537082,0.4766721583139976,0.2925459502243109,0.53612703612719,0.3177397094062816,0.4773939152281702,-0.015686481169195,0.172035672035672,0.0196332696332696,0.6057148742361477,0.0239165985282093,988.5630264485484,4.981283089027197,119,16,559,36090,304,7003,0.6477404403244496,0.0739222427929119,0.132700296735905,0.4077185502701786,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6802,overlapping_trees,bench_noise_filtering,0.4,3.9257708021906654e-08,0.06067472306143,50.92255892255892,5.818181818181818,0.5906322117997902,0.0197810233163768,2.137660387660388,3.4264491764491765,5.0,6.0,0.0038564758903741,0.0082252514455904,0.4766721583139976,0.2929426187170355,0.53612703612719,0.3179664512996876,0.4773939152281702,0.0015851022557216,0.172035672035672,0.0196560196560196,0.6057148742361477,0.0195954487989886,988.5630264485484,3.9265381083562905,119,12,482,36012,382,7080,0.5578703703703703,0.0637397513885215,0.1144077854260621,0.4120202297954188,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6803,overlapping_trees,bench_noise_filtering,0.5,5.2818019537632855e-08,0.0466790813159528,50.92255892255892,5.851851851851852,0.5906322117997902,0.0218857835019451,2.137660387660388,3.403539903539904,5.0,6.0,0.0038564758903741,0.0081475928933556,0.4766721583139976,0.2950258338203224,0.53612703612719,0.3199783116448706,0.4773939152281702,-0.0301645871127097,0.172035672035672,0.0197697697697697,0.6057148742361477,0.0179677819083023,988.5630264485484,4.213742361890509,119,13,376,35901,493,7186,0.4326812428078251,0.0497222956889711,0.0891946388328786,0.4179682101517108,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6804,overlapping_trees,bench_structural_noise_filtering,0.1,0.488061396343586,0.6295479603087101,5.575757575757576,4.282828282828283,0.0595281261947928,0.0316605205494094,3.746041496041496,4.2085494585494585,7.0,8.0,0.0093086152408186,0.0108764388425405,0.2691460838773616,0.2392739527137203,0.2970736970737242,0.2637099491267442,-0.0093416959721583,-0.0687189400756091,0.0188370188370188,0.0144690144690144,0.0497869477461314,0.0252606255012028,4.5136210590756045,2.73482297724722,13,11,577,43060,57,262,0.9100946372239748,0.6877234803337307,0.7834351663272233,0.0851895372522779,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6805,overlapping_trees,bench_structural_noise_filtering,0.2,0.2510392761866798,0.5325865580448065,5.64983164983165,4.404040404040404,0.0701844078106704,0.0295552931916568,3.742651742651743,4.054167804167804,8.0,7.0,0.0092971245513618,0.0103531112005688,0.2696298971733029,0.2483183019960398,0.2977862332029131,0.2722074347075423,0.0122063579541336,-0.0256696358251093,0.019087269087269,0.0148785148785148,0.0475038486914449,0.0274825943569072,4.348762597920847,3.385572900724416,16,12,506,43005,129,316,0.7968503937007874,0.6155717761557178,0.6945778997940975,0.1006168978042958,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6806,overlapping_trees,bench_structural_noise_filtering,0.3,0.4432177304001846,0.4648700673724735,5.67003367003367,4.579124579124579,0.0716290817300918,0.0148949815616482,3.744335244335245,3.973746473746474,8.0,7.0,0.0093028313367296,0.0100804965211744,0.2692541795199393,0.2528322811832214,0.2977700915201147,0.2772498147499064,-0.0175309719046928,-0.1253250423968335,0.0191555191555191,0.0154700154700154,0.0498721227621483,0.0157342657342657,5.116711446677777,2.8700019272409847,13,10,490,42932,194,340,0.716374269005848,0.5903614457831325,0.6472919418758256,0.1102202891872097,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6807,overlapping_trees,bench_structural_noise_filtering,0.4,0.364046859987805,0.3839928057553957,5.595959595959596,4.828282828282828,0.0557332491675925,0.015234354123243,3.682000182000182,3.805373555373556,7.0,7.0,0.0090915260406785,0.009509740865673,0.2738210932012137,0.2640570795954634,0.3007969549636281,0.2882470132470483,0.0112754333784881,-0.0804525925853631,0.0189052689052689,0.0163117663117663,0.0438099389712292,0.0140056022408963,5.176818691970207,3.152331394755637,13,10,431,42827,281,417,0.6053370786516854,0.5082547169811321,0.5525641025641026,0.1260139511304835,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6808,overlapping_trees,bench_structural_noise_filtering,0.5,0.7386035486580393,0.3004149377593361,5.703703703703703,4.956228956228956,0.0647313404889162,0.0140794671097701,3.70950495950496,3.735166985166985,7.0,7.0,0.009184762574593,0.0092717524920914,0.2721420579638622,0.269095522541684,0.2999570999571054,0.2932383682383867,0.0502161234307694,-0.012470035594083,0.0192692692692692,0.0167440167440167,0.0522625876354365,0.0150176678445229,4.868437461030054,3.260710358353456,15,12,389,42761,358,448,0.5207496653279786,0.4647550776583035,0.4911616161616162,0.1354124009702152,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6809,k_core_decomposition,bench_net2net_filtering,,1.1204981139729358e-08,0.1341632088520055,50.92255892255892,67.0,0.5906322117997902,1.0,2.137660387660388,1.0,5.0,1.0,0.0038564758903741,0.0,0.4766721583139976,1.0,0.53612703612719,1.0,0.4773939152281702,,0.172035672035672,1.0,0.6057148742361477,1.0,988.5630264485484,0.0,119,67,2278,36394,0,5284,1.0,0.3012430573922243,0.4630081300813008,0.3467147533796625,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6810,k_core_decomposition,bench_noise_filtering,0.1,1.1204981139729358e-08,0.1341632088520055,50.92255892255892,67.0,0.5906322117997902,1.0,2.137660387660388,1.0,5.0,1.0,0.0038564758903741,0.0,0.4766721583139976,1.0,0.53612703612719,1.0,0.4773939152281702,,0.172035672035672,1.0,0.6057148742361477,1.0,988.5630264485484,0.0,119,67,2278,36394,0,5284,1.0,0.3012430573922243,0.4630081300813008,0.3467147533796625,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6811,k_core_decomposition,bench_noise_filtering,0.2,1.1204981139729358e-08,0.1341632088520055,50.92255892255892,67.0,0.5906322117997902,1.0,2.137660387660388,1.0,5.0,1.0,0.0038564758903741,0.0,0.4766721583139976,1.0,0.53612703612719,1.0,0.4773939152281702,,0.172035672035672,1.0,0.6057148742361477,1.0,988.5630264485484,0.0,119,67,2278,36394,0,5284,1.0,0.3012430573922243,0.4630081300813008,0.3467147533796625,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6812,k_core_decomposition,bench_noise_filtering,0.3,1.1204981139729358e-08,0.1341632088520055,50.92255892255892,67.0,0.5906322117997902,1.0,2.137660387660388,1.0,5.0,1.0,0.0038564758903741,0.0,0.4766721583139976,1.0,0.53612703612719,1.0,0.4773939152281702,,0.172035672035672,1.0,0.6057148742361477,1.0,988.5630264485484,0.0,119,67,2278,36394,0,5284,1.0,0.3012430573922243,0.4630081300813008,0.3467147533796625,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6813,k_core_decomposition,bench_noise_filtering,0.4,1.1204981139729358e-08,0.1341632088520055,50.92255892255892,67.0,0.5906322117997902,1.0,2.137660387660388,1.0,5.0,1.0,0.0038564758903741,0.0,0.4766721583139976,1.0,0.53612703612719,1.0,0.4773939152281702,,0.172035672035672,1.0,0.6057148742361477,1.0,988.5630264485484,0.0,119,67,2278,36394,0,5284,1.0,0.3012430573922243,0.4630081300813008,0.3467147533796625,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6814,k_core_decomposition,bench_noise_filtering,0.5,1.1204981139729358e-08,0.1341632088520055,50.92255892255892,67.0,0.5906322117997902,1.0,2.137660387660388,1.0,5.0,1.0,0.0038564758903741,0.0,0.4766721583139976,1.0,0.53612703612719,1.0,0.4773939152281702,,0.172035672035672,1.0,0.6057148742361477,1.0,988.5630264485484,0.0,119,67,2278,36394,0,5284,1.0,0.3012430573922243,0.4630081300813008,0.3467147533796625,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6815,k_core_decomposition,bench_structural_noise_filtering,0.1,1.0,1.0,67.0,67.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,67,67,2278,0,0,0,1.0,1.0,1.0,0.0,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6816,k_core_decomposition,bench_structural_noise_filtering,0.2,1.0,1.0,67.0,67.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,67,67,2278,0,0,0,1.0,1.0,1.0,0.0,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6817,k_core_decomposition,bench_structural_noise_filtering,0.3,1.0,1.0,67.0,67.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,67,67,2278,0,0,0,1.0,1.0,1.0,0.0,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6818,k_core_decomposition,bench_structural_noise_filtering,0.4,1.0,1.0,67.0,67.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,67,67,2278,0,0,0,1.0,1.0,1.0,0.0,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
6819,k_core_decomposition,bench_structural_noise_filtering,0.5,1.0,1.0,67.0,67.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,67,67,2278,0,0,0,1.0,1.0,1.0,0.0,Malaria_var_DBLa_HVR_networks_HVR_networks_9_real_nets,False
23485,local_degree_sparsifier,bench_net2net_filtering,,0.0467126502484889,0.4998024496246543,5.8452655889145495,2.9214780600461894,0.1865959060942117,0.1111844326035835,7.069059792548292,,21.0,,0.0070243747598938,8.207489284529428e-05,0.1509400113191158,0.0105359676970232,0.1795641496043949,0.0130298730713902,0.4637296269778315,0.3079816865649876,0.0067575324727335,0.0033774312832903,0.4338941384343551,0.5845959096483246,61.86520275856184,52.76750636037315,48,38,1265,372014,0,1266,1.0,0.4998024496246543,0.6664910432033719,0.0581386376641488,575aa410bd3e93b53c69562a_real_nets,False
23486,local_degree_sparsifier,bench_noise_filtering,0.1,0.0443707675639792,0.5433163465307722,5.8452655889145495,3.2471131639722866,0.1865959060942117,0.1174111979985102,7.069059792548292,,21.0,,0.0070243747598938,0.0001210604669468,0.1509400113191158,0.0155309413536507,0.1795641496043949,0.0184365739425242,0.4637296269778315,0.3149488511368395,0.0067575324727335,0.003753888050835,0.4338941384343551,0.5512917522430008,61.86520275856184,56.798057486039184,48,40,1386,371994,20,1145,0.9857752489331436,0.5476096404583168,0.7040894081788164,0.0557713247826382,575aa410bd3e93b53c69562a_real_nets,False
23487,local_degree_sparsifier,bench_noise_filtering,0.2,0.075922966156995,0.5882580146774816,5.8452655889145495,3.651270207852194,0.1865959060942117,0.1250489143586906,7.069059792548292,,21.0,,0.0070243747598938,0.0001834478920843,0.1509400113191158,0.0224860079899803,0.1795641496043949,0.0260910253647466,0.4637296269778315,0.3215477157385366,0.0067575324727335,0.0042211216275747,0.4338941384343551,0.5180174277664942,61.86520275856184,60.81834134269212,48,42,1523,371956,58,1008,0.963314358001265,0.6017384433030423,0.7407587548638133,0.053349038968696,575aa410bd3e93b53c69562a_real_nets,False
23488,local_degree_sparsifier,bench_noise_filtering,0.3,0.1515460766076606,0.6222887060583395,5.8452655889145495,4.173210161662817,0.1865959060942117,0.1271770627673026,7.069059792548292,,21.0,,0.0070243747598938,0.0002815607628614,0.1509400113191158,0.034691652855302,0.1795641496043949,0.0391412119721023,0.4637296269778315,0.3231468634485606,0.0067575324727335,0.0048245204181073,0.4338941384343551,0.4757582787218001,61.86520275856184,66.4018689096427,48,45,1664,371871,143,867,0.920863309352518,0.6574476491505333,0.7671738128169664,0.0519288476121578,575aa410bd3e93b53c69562a_real_nets,False
23489,local_degree_sparsifier,bench_noise_filtering,0.4,0.1788689596458652,0.6144745998608212,5.8452655889145495,4.87066974595843,0.1865959060942117,0.1150055091768259,7.069059792548292,,21.0,,0.0070243747598938,0.0003800815359673,0.1509400113191158,0.0517372392458531,0.1795641496043949,0.0570144028723231,0.4637296269778315,0.3506447095496623,0.0067575324727335,0.0056308320762525,0.4338941384343551,0.4234245575165538,61.86520275856184,72.87703811956968,48,45,1766,371671,343,765,0.8373636794689426,0.6977479257210588,0.7612068965517241,0.0543898521536967,575aa410bd3e93b53c69562a_real_nets,False
23490,local_degree_sparsifier,bench_noise_filtering,0.5,0.1178630509137174,0.5715616268239677,5.8452655889145495,5.8452655889145495,0.1865959060942117,0.0986971772840911,7.069059792548292,,21.0,,0.0070243747598938,0.0004851194758282,0.1509400113191158,0.0737024483978045,0.1795641496043949,0.0799124270782896,0.4637296269778315,0.3824317350740325,0.0067575324727335,0.0067575324727335,0.4338941384343551,0.3660676171774951,61.86520275856184,79.88136904031704,48,48,1841,371324,690,690,0.7273804820229158,0.7273804820229158,0.7273804820229158,0.0606998392984878,575aa410bd3e93b53c69562a_real_nets,False
23491,local_degree_sparsifier,bench_structural_noise_filtering,0.1,0.4523434501355304,0.5512618296529969,2.9214780600461894,1.6212471131639723,0.1111844326035835,0.0593379179384443,,,,,8.207489284529428e-05,1.1517060453102847e-05,0.0105359676970232,0.0030993186731979,0.0130298730713902,0.0038930791582676,0.3079816865649876,0.4447774394032572,0.0033774312832903,0.0018742741192647,0.5845959096483246,0.7273681999579921,52.76750636037315,31.97894809828844,38,29,699,373277,3,566,0.9957264957264956,0.5525691699604743,0.7107269954245043,0.0389766160786499,575aa410bd3e93b53c69562a_real_nets,False
23492,local_degree_sparsifier,bench_structural_noise_filtering,0.2,0.4742423812588802,0.6181102362204725,2.9214780600461894,1.824480369515012,0.1111844326035835,0.0646441336368293,,,,,8.207489284529428e-05,1.378524461531844e-05,0.0105359676970232,0.0038297473194425,0.0130298730713902,0.0047097144535371,0.3079816865649876,0.4374061514511552,0.0033774312832903,0.0021092258607109,0.5845959096483246,0.709535182803601,52.76750636037315,36.20706814799801,38,30,785,373275,5,480,0.9936708860759492,0.6205533596837944,0.7639902676399026,0.0359847812846956,575aa410bd3e93b53c69562a_real_nets,False
23493,local_degree_sparsifier,bench_structural_noise_filtering,0.3,0.4495148998821784,0.7030636292223095,2.9214780600461894,2.085450346420324,0.1111844326035835,0.0714640010846498,,,,,8.207489284529428e-05,1.8939646771415985e-05,0.0105359676970232,0.0049209943112755,0.0130298730713902,0.0059800558010386,0.3079816865649876,0.2933915522921222,0.0033774312832903,0.0024109252559772,0.5845959096483246,0.6642510817996976,52.76750636037315,42.03426867709571,38,33,895,373272,8,370,0.991140642303433,0.7075098814229249,0.8256457564575646,0.031768294347634,575aa410bd3e93b53c69562a_real_nets,False
23494,local_degree_sparsifier,bench_structural_noise_filtering,0.4,0.6028608064657427,0.8088923556942278,2.9214780600461894,2.434180138568129,0.1111844326035835,0.079164601342173,,,,,8.207489284529428e-05,3.233553007278461e-05,0.0105359676970232,0.0070645102301402,0.0130298730713902,0.0084687706798529,0.3079816865649876,0.2815462173197293,0.0033774312832903,0.0028140810850498,0.5845959096483246,0.6239946079532689,52.76750636037315,47.90617582898197,38,33,1037,373263,17,228,0.9838709677419356,0.8197628458498024,0.894351013367831,0.0255759067764114,575aa410bd3e93b53c69562a_real_nets,False
23495,local_degree_sparsifier,bench_structural_noise_filtering,0.5,0.950969063813286,0.9210326499620348,2.9214780600461894,2.9214780600461894,0.1111844326035835,0.0952642300993711,,,,,8.207489284529428e-05,7.390139542150647e-05,0.0105359676970232,0.0123098847240691,0.0130298730713902,0.0144211993091313,0.3079816865649876,0.3057083039221062,0.0033774312832903,0.0033774312832903,0.5845959096483246,0.5719241443108233,52.76750636037315,54.30330312711679,38,38,1213,373228,52,52,0.9588932806324112,0.9588932806324112,0.9588932806324112,0.0166634402177661,575aa410bd3e93b53c69562a_real_nets,False
23496,random_edge_sparsifier,bench_net2net_filtering,,0.2715079148471171,0.5001975503753457,5.8452655889145495,2.92378752886836,0.1865959060942117,0.0767772976603674,7.069059792548292,,21.0,,0.0070243747598938,0.0019438245565112,0.1509400113191158,0.0539742884843558,0.1795641496043949,0.0643760297138592,0.4637296269778315,0.4081911946216675,0.0067575324727335,0.0033801011894431,0.4338941384343551,0.2254134029590948,61.86520275856184,18.257471104971494,48,29,1266,372014,0,1265,1.0,0.5001975503753457,0.6668422438767448,0.0581156715808257,575aa410bd3e93b53c69562a_real_nets,False
23497,random_edge_sparsifier,bench_noise_filtering,0.1,0.2532015385824761,0.4712257100149477,5.8452655889145495,3.2471131639722866,0.1865959060942117,0.0612246313319358,7.069059792548292,,21.0,,0.0070243747598938,0.0028933470141302,0.1509400113191158,0.0892813786346837,0.1795641496043949,0.1009633178319304,0.4637296269778315,0.4258768900037711,0.0067575324727335,0.003753888050835,0.4338941384343551,0.2107683982683982,61.86520275856184,18.31075956456112,48,24,1261,371869,145,1270,0.8968705547652916,0.4982220466218885,0.6405892811785624,0.0614647639400836,575aa410bd3e93b53c69562a_real_nets,False
23498,random_edge_sparsifier,bench_noise_filtering,0.2,0.2754349683163744,0.4431578947368421,5.8452655889145495,3.653579676674365,0.1865959060942117,0.0625703822683187,7.069059792548292,,21.0,,0.0070243747598938,0.0038843117303315,0.1509400113191158,0.1311282009328969,0.1795641496043949,0.1450595245467633,0.4637296269778315,0.4629360257176697,0.0067575324727335,0.0042237915337275,0.4338941384343551,0.1857881136950904,61.86520275856184,17.117868248270565,48,25,1263,371695,319,1268,0.7983565107458913,0.4990122481232714,0.6141502552881108,0.0650933258060423,575aa410bd3e93b53c69562a_real_nets,False
