filter,benchmark,noise_level,information_retention,jaccard,average_degree_original,average_degree_filtered,average_clustering_original,average_clustering_filtered,average_path_length_original,average_path_length_filtered,diameter_original,diameter_filtered,average_betweenness_original,average_betweenness_filtered,average_closeness_original,average_closeness_filtered,global_efficiency_original,global_efficiency_filtered,degree_assortativity_original,degree_assortativity_filtered,density_original,density_filtered,transitivity_original,transitivity_filtered,degree_variance_original,degree_variance_filtered,maximum_degree_original,maximum_degree_filtered,true_positive,true_negative,false_positive,false_negative,precision,recall,f1_score,RMSE,filename,weighted
random_edge_sparsifier,bench_noise_filtering,0.5,0.5080075640201865,0.32448377581120946,3.991111111111111,3.991111111111111,0.03385963595380077,0.004687137035676864,3.997834631071561,,7.0,,0.0033383459143335866,0.003786565897547909,0.2535228158401166,0.20887459881679799,0.2671365008755674,0.22242972105063452,-0.08152934410221088,-0.03495215519586145,0.004439500679767643,0.004439500679767643,0.013324559960519823,0.006659939455095863,28.588809876543205,10.084365432098766,79,38,880,401838,916,916,0.48997772828507796,0.48997772828507796,0.48997772828507796,0.06729404463955238,barabasi_albert_graph900,False
random_edge_sparsifier,bench_structural_noise_filtering,0.1,0.6431902968123103,0.47362869198312235,1.9955555555555555,1.1088888888888888,0.009771803129438336,0.002451498050432407,,,,,0.003015451466737354,0.0011183615989500283,0.10914870425958326,0.02308581056956169,0.11835128495670338,0.026859922615963608,-0.06835040214198576,-0.04432378797866684,0.0022197503398838215,0.0012334692868619453,0.011404435058078142,0.008344923504867872,8.535535802469138,3.0748098765432097,42,26,449,403602,50,449,0.8997995991983968,0.5,0.642806012884753,0.03512078141018427,barabasi_albert_graph900,False
random_edge_sparsifier,bench_structural_noise_filtering,0.2,0.7388835239584298,0.441699604743083,1.9955555555555555,1.2466666666666666,0.009771803129438336,0.0018907916702034348,,,,,0.003015451466737354,0.0013771137277829937,0.10914870425958326,0.0285741568606076,0.11835128495670338,0.032577990956591855,-0.06835040214198576,-0.015295315812608911,0.0022197503398838215,0.0013867259918427883,0.011404435058078142,0.006134969325153374,8.535535802469138,2.952488888888889,42,22,447,403538,114,451,0.7967914438502673,0.4977728285077951,0.6127484578478409,0.03737129274184118,barabasi_albert_graph900,False
random_edge_sparsifier,bench_structural_noise_filtering,0.3,0.7714812982219403,0.40036396724294815,1.9955555555555555,1.4244444444444444,0.009771803129438336,0.00012566137566137565,,,,,0.003015451466737354,0.002110002067242357,0.10914870425958326,0.03819852918738802,0.11835128495670338,0.04372162640412193,-0.06835040214198576,-0.022542485142912228,0.0022197503398838215,0.0015844765789148436,0.011404435058078142,0.001866832607342875,8.535535802469138,2.966513580246914,42,21,440,403451,201,458,0.6864274570982839,0.48997772828507796,0.571799870045484,0.04036050620354081,barabasi_albert_graph900,False
random_edge_sparsifier,bench_structural_noise_filtering,0.4,0.7193727924496826,0.352506162695152,1.9955555555555555,1.6622222222222223,0.009771803129438336,0.003038936372269706,,,,,0.003015451466737354,0.0029666689513686046,0.10914870425958326,0.05508000118538209,0.11835128495670338,0.06182067907237917,-0.06835040214198576,-0.0011996446515139076,0.0022197503398838215,0.0018489679891237178,0.011404435058078142,0.0062827225130890054,8.535535802469138,3.143683950617284,42,20,429,403333,319,469,0.5735294117647058,0.477728285077951,0.5212636695018226,0.04413437756057907,barabasi_albert_graph900,False
random_edge_sparsifier,bench_structural_noise_filtering,0.5,0.8835768847954034,0.33929903057419836,1.9955555555555555,1.9955555555555555,0.009771803129438336,0.0029254773434339997,,,,,0.003015451466737354,0.004282943543914035,0.10914870425958326,0.08352986641203536,0.11835128495670338,0.09262469657887963,-0.06835040214198576,0.01365933211205959,0.0022197503398838215,0.0022197503398838215,0.011404435058078142,0.007374027038099139,8.535535802469138,3.4377580246913575,42,21,455,403209,443,443,0.5066815144766147,0.5066815144766147,0.5066815144766147,0.04679837338864475,barabasi_albert_graph900,False
simmelian_sparsifier,bench_net2net_filtering,,1.0,1.0,3.991111111111111,3.991111111111111,0.03385963595380077,0.03385963595380077,3.997834631071561,3.997834631071561,7.0,7.0,0.0033383459143335866,0.003338345914333587,0.2535228158401166,0.2535228158401166,0.2671365008755674,0.2671365008755674,-0.08152934410221088,-0.08152934410221088,0.004439500679767643,0.004439500679767643,0.013324559960519823,0.013324559960519823,28.588809876543205,28.588809876543205,79,79,1796,402754,0,0,1.0,1.0,1.0,0.0,barabasi_albert_graph900,False
simmelian_sparsifier,bench_noise_filtering,0.1,0.863820726049548,0.9020592667001507,3.991111111111111,4.424444444444444,0.03385963595380077,0.03084736385800482,3.997834631071561,3.8916747002842667,7.0,7.0,0.0033383459143335866,0.0032201277286016336,0.2535228158401166,0.26003382717494467,0.2671365008755674,0.27390065975880296,-0.08152934410221088,-0.06837054782195334,0.004439500679767643,0.004921517735755778,0.013324559960519823,0.01399969893120578,28.588809876543205,29.1354024691358,79,79,1796,402559,195,0,0.9020592667001507,1.0,0.9485080538684975,0.0219548868361496,barabasi_albert_graph900,False
simmelian_sparsifier,bench_noise_filtering,0.2,0.5994154895308735,0.8101037437979252,3.991111111111111,4.926666666666667,0.03385963595380077,0.024836169902972004,3.997834631071561,3.7868273390186626,7.0,7.0,0.0033383459143335866,0.0031033712015798025,0.2535228158401166,0.2668670791951522,0.2671365008755674,0.2809746867493879,-0.08152934410221088,-0.055439167136824063,0.004439500679767643,0.005480163144234334,0.013324559960519823,0.014225140199699084,28.588809876543205,29.39462222222222,79,79,1796,402333,421,0,0.8101037437979252,1.0,0.8950909543982059,0.03225930043362211,barabasi_albert_graph900,False
simmelian_sparsifier,bench_noise_filtering,0.3,0.42964274098350036,0.7237903225806451,3.991111111111111,5.5088888888888885,0.03385963595380077,0.020855179686623006,3.997834631071561,3.6872698059572366,7.0,6.0,0.0033383459143335866,0.0029925053518454745,0.2535228158401166,0.2736835272500538,0.2671365008755674,0.2880987517009717,-0.08152934410221088,-0.038608605209463756,0.004439500679767643,0.006127796316895316,0.013324559960519823,0.014625077463334022,28.588809876543205,28.94992098765432,79,79,1795,402070,684,1,0.7240822912464704,0.9994432071269488,0.839766081871345,0.04114899028900313,barabasi_albert_graph900,False
simmelian_sparsifier,bench_noise_filtering,0.4,0.1930399392109805,0.647887323943662,3.991111111111111,6.148888888888889,0.03385963595380077,0.021186040778979415,3.997834631071561,3.5830873810406625,7.0,6.0,0.0033383459143335866,0.002876489288463989,0.2535228158401166,0.2811914376459482,0.2671365008755674,0.2959288097901311,-0.08152934410221088,-0.026304702851901257,0.004439500679767643,0.006839698430354715,0.013324559960519823,0.016255334941547597,28.588809876543205,28.217832098765438,79,79,1794,401781,973,2,0.6483556198048428,0.9988864142538976,0.7863247863247863,0.04909261940394579,barabasi_albert_graph900,False
simmelian_sparsifier,bench_noise_filtering,0.5,0.08819741998918626,0.5952776854007317,3.991111111111111,6.668888888888889,0.03385963595380077,0.024131633289298696,3.997834631071561,3.508859226300828,7.0,6.0,0.0033383459143335866,0.0027938298733862226,0.2535228158401166,0.2868555249782978,0.2671365008755674,0.30194454744100974,-0.08152934410221088,-0.01908704662230114,0.004439500679767643,0.007418118897540477,0.013324559960519823,0.01891053731544529,28.588809876543205,28.11925432098767,79,79,1790,401543,1211,6,0.5964678440519827,0.9966592427616926,0.7462997706900146,0.05484779672724915,barabasi_albert_graph900,False
simmelian_sparsifier,bench_structural_noise_filtering,0.1,0.863820726049548,0.9020592667001507,3.991111111111111,4.424444444444444,0.03385963595380077,0.03084736385800482,3.997834631071561,3.8916747002842667,7.0,7.0,0.003338345914333587,0.0032201277286016336,0.2535228158401166,0.26003382717494467,0.2671365008755674,0.27390065975880296,-0.08152934410221088,-0.06837054782195334,0.004439500679767643,0.004921517735755778,0.013324559960519823,0.01399969893120578,28.588809876543205,29.1354024691358,79,79,1796,402559,195,0,0.9020592667001507,1.0,0.9485080538684975,0.0219548868361496,barabasi_albert_graph900,False
simmelian_sparsifier,bench_structural_noise_filtering,0.2,0.5994154895308735,0.8101037437979252,3.991111111111111,4.926666666666667,0.03385963595380077,0.024836169902972004,3.997834631071561,3.7868273390186626,7.0,7.0,0.003338345914333587,0.0031033712015798025,0.2535228158401166,0.2668670791951522,0.2671365008755674,0.2809746867493879,-0.08152934410221088,-0.055439167136824063,0.004439500679767643,0.005480163144234334,0.013324559960519823,0.014225140199699084,28.588809876543205,29.39462222222222,79,79,1796,402333,421,0,0.8101037437979252,1.0,0.8950909543982059,0.03225930043362211,barabasi_albert_graph900,False
simmelian_sparsifier,bench_structural_noise_filtering,0.3,0.42964274098350036,0.7237903225806451,3.991111111111111,5.5088888888888885,0.03385963595380077,0.020855179686623006,3.997834631071561,3.6872698059572366,7.0,6.0,0.003338345914333587,0.0029925053518454745,0.2535228158401166,0.2736835272500538,0.2671365008755674,0.2880987517009717,-0.08152934410221088,-0.038608605209463756,0.004439500679767643,0.006127796316895316,0.013324559960519823,0.014625077463334022,28.588809876543205,28.94992098765432,79,79,1795,402070,684,1,0.7240822912464704,0.9994432071269488,0.839766081871345,0.04114899028900313,barabasi_albert_graph900,False
simmelian_sparsifier,bench_structural_noise_filtering,0.4,0.1930399392109805,0.647887323943662,3.991111111111111,6.148888888888889,0.03385963595380077,0.021186040778979415,3.997834631071561,3.5830873810406625,7.0,6.0,0.003338345914333587,0.002876489288463989,0.2535228158401166,0.2811914376459482,0.2671365008755674,0.2959288097901311,-0.08152934410221088,-0.026304702851901257,0.004439500679767643,0.006839698430354715,0.013324559960519823,0.016255334941547597,28.588809876543205,28.217832098765438,79,79,1794,401781,973,2,0.6483556198048428,0.9988864142538976,0.7863247863247863,0.04909261940394579,barabasi_albert_graph900,False
simmelian_sparsifier,bench_structural_noise_filtering,0.5,0.08819741998918626,0.5952776854007317,3.991111111111111,6.668888888888889,0.03385963595380077,0.024131633289298696,3.997834631071561,3.508859226300828,7.0,6.0,0.003338345914333587,0.0027938298733862226,0.2535228158401166,0.2868555249782978,0.2671365008755674,0.30194454744100974,-0.08152934410221088,-0.01908704662230114,0.004439500679767643,0.007418118897540477,0.013324559960519823,0.01891053731544529,28.588809876543205,28.11925432098767,79,79,1790,401543,1211,6,0.5964678440519827,0.9966592427616926,0.7462997706900146,0.05484779672724915,barabasi_albert_graph900,False
overlapping_trees,bench_net2net_filtering,,0.7655159854307025,0.8596881959910914,3.991111111111111,3.3933333333333335,0.03385963595380077,0.01678134358779674,3.997834631071561,4.635229267086887,7.0,10.0,0.0033383459143335866,0.0040481394956424135,0.2535228158401166,0.21897351774072749,0.2671365008755674,0.23295416914419653,-0.08152934410221088,-0.10306778667912608,0.004439500679767643,0.003774564330737857,0.013324559960519823,0.007014388489208633,28.588809876543205,16.58973333333333,79,57,1559,402754,0,237,1.0,0.8680400890868597,0.9293591654247392,0.024204051607137265,barabasi_albert_graph900,False
overlapping_trees,bench_noise_filtering,0.1,0.7208620712169127,0.7538304392236976,3.991111111111111,3.64,0.03385963595380077,0.01208553163162576,3.997834631071561,4.532885922630083,7.0,9.0,0.0033383459143335866,0.003934171406046862,0.2535228158401166,0.2234593901437342,0.2671365008755674,0.2376484247644167,-0.08152934410221088,-0.10260107132863405,0.004439500679767643,0.0040489432703003335,0.013324559960519823,0.006388415672913117,28.588809876543205,16.479288888888888,79,57,1476,402592,162,320,0.9010989010989011,0.821826280623608,0.8596389050669773,0.03451734762563795,barabasi_albert_graph900,False
overlapping_trees,bench_noise_filtering,0.2,0.6966074073419417,0.6476057647605765,3.991111111111111,3.8844444444444446,0.03385963595380077,0.013797400903906111,3.997834631071561,4.560699542701768,7.0,9.0,0.0033383459143335866,0.003965144256906199,0.2535228158401166,0.22151121381134092,0.2671365008755674,0.23558783421994475,-0.08152934410221088,-0.08780591540600728,0.004439500679767643,0.00432085032752441,0.013324559960519823,0.0076363636363636364,28.588809876543205,13.239980246913579,79,50,1393,402399,355,403,0.7969107551487414,0.7756124721603563,0.786117381489842,0.04328610415026657,barabasi_albert_graph900,False
