filter,benchmark,noise_level,information_retention,jaccard,degree_assortativity_original,degree_assortativity_filtered,average_clustering_original,average_clustering_filtered,average_shortest_path_length_original,average_shortest_path_length_filtered,density_original,density_filtered,average_degree_connectivity_original,average_degree_connectivity_filtered,transitivity_original,transitivity_filtered,true_positive,true_negative,false_positive,false_negative,precision,recall,f1_score,RMSE,filename,weighted
simmelian_sparsifier,bench_structural_noise_filtering,0.3,0.7960653770306678,0.8483928119463428,-0.1262464699019674,-0.12478090575313476,0.03518384651147185,0.05894138305837504,3.567289289289289,3.7357997997998,0.00755955955955956,0.007061061061061061,8.62813713660742,7.7752280702833385,0.02848276285872304,0.04878769958604376,3352,495549,175,424,0.9503827615537284,0.8877118644067796,0.9179789127755716,0.03462945565843043,random_graph1000,True
simmelian_sparsifier,bench_structural_noise_filtering,0.4,0.8139583682913415,0.7630687318489835,-0.1262464699019674,-0.11544825170480792,0.03518384651147185,0.07672649720364491,3.567289289289289,3.770890890890891,0.00755955955955956,0.007025025025025025,8.62813713660742,7.709304803380395,0.02848276285872304,0.06265844337659389,3153,495368,356,623,0.8985465944713593,0.835010593220339,0.8656142759094029,0.044271435033890194,random_graph1000,True
simmelian_sparsifier,bench_structural_noise_filtering,0.5,0.8658515607945293,0.6551099025606164,-0.1262464699019674,-0.11666943093462025,0.03518384651147185,0.09832174155542119,3.567289289289289,3.7874994994994995,0.00755955955955956,0.007063063063063063,8.62813713660742,7.658107541523205,0.02848276285872304,0.07896811986031317,2891,495087,637,885,0.8194444444444444,0.765625,0.7916210295728368,0.055200063831910985,random_graph1000,True
mst,bench_noise_filtering,0.1,3.6080971421077042e-09,0.01285126799177519,-0.005180351724789182,-0.13082521151459492,0.1002605396645902,0.0,1.9000346063527376,27.406674082313682,0.10005685329378322,0.0022222222222222222,90.90234291760287,2.578177968024466,0.10024368134519361,0.0,822,363995,77,39656,0.914349276974416,0.02030732743712634,0.039732218382193006,0.31339320501835183,random_graph900,True
mst,bench_noise_filtering,0.2,3.6080971479550076e-09,0.011390579550732078,-0.005180351724789182,-0.1416338011970539,0.1002605396645902,0.0,1.9000346063527376,24.855619824496355,0.10005685329378322,0.0022222222222222222,90.90234291760287,2.661688811273811,0.10024368134519361,0.0,733,363906,166,39745,0.8153503893214683,0.01810860220366619,0.03543031152572685,0.31409440620283263,random_graph900,True
mst,bench_noise_filtering,0.3,3.6080971480092045e-09,0.009638377824410717,-0.005180351724789182,-0.1395134987462022,0.1002605396645902,0.0,1.9000346063527376,24.182869855394884,0.10005685329378322,0.0022222222222222222,90.90234291760287,2.6556697663419078,0.10024368134519361,0.0,643,363816,256,39835,0.7152391546162402,0.01588517219230199,0.031080068637165576,0.3148018977528918,random_graph900,True
mst,bench_noise_filtering,0.4,3.6080971478345904e-09,0.007965895249695494,-0.005180351724789182,-0.17068006045665504,0.1002605396645902,0.0,1.9000346063527376,25.4893338277098,0.10005685329378322,0.0022222222222222222,90.90234291760287,2.6364458192576357,0.10024368134519361,0.0,542,363715,357,39936,0.6028921023359288,0.01338998962399328,0.02619812939555792,0.3155939718391007,random_graph900,True
mst,bench_noise_filtering,0.5,3.6080971421894355e-09,0.006568224390006568,-0.005180351724789182,-0.19579115713923445,0.1002605396645902,0.0,1.9000346063527376,26.33197874181189,0.10005685329378322,0.0022222222222222222,90.90234291760287,2.523913214749047,0.10024368134519361,0.0,450,363623,449,40028,0.5005561735261401,0.01111715005682099,0.02175121444280639,0.3163137388913811,random_graph900,True
mst,bench_net2net_filtering,,3.6080971420855796e-09,0.014390782054425105,-0.005180351724789182,-0.1262387027888472,0.1002605396645902,0.0,1.9000346063527376,28.093466814979607,0.10005685329378322,0.0022222222222222222,90.90234291760287,2.583383449811636,0.10024368134519361,0.0,899,364072,0,39579,1.0,0.022209595335737933,0.04345409285351765,0.3127852794994691,random_graph900,True
mst,bench_structural_noise_filtering,0.1,0.9995212556617852,0.9291845493562232,-0.1262387027888472,-0.1379179002694522,0.0,0.0,28.093466814979607,25.678111481893463,0.0022222222222222222,0.0022222222222222222,2.583383449811636,2.579893065582701,0.0,0.0,872,403624,27,27,0.9699666295884316,0.9699666295884316,0.9699666295884316,0.011553425737574003,random_graph900,True
mst,bench_structural_noise_filtering,0.2,0.9990255153324662,0.8478931140801644,-0.1262387027888472,-0.14081152446804698,0.0,0.0,28.093466814979607,29.992512668396984,0.0022222222222222222,0.0022222222222222222,2.583383449811636,2.6727281955670827,0.0,0.0,839,403591,60,60,0.9332591768631813,0.9332591768631813,0.9332591768631813,0.01722283021480741,random_graph900,True
mst,bench_structural_noise_filtering,0.3,0.999106942520496,0.7819623389494549,-0.1262387027888472,-0.14277561933345506,0.0,0.0,28.093466814979607,28.073827709801012,0.0022222222222222222,0.0022222222222222222,2.583383449811636,2.611120529770428,0.0,0.0,808,403560,91,91,0.8987764182424917,0.8987764182424917,0.8987764182424917,0.021210435770839926,random_graph900,True
mst,bench_structural_noise_filtering,0.4,0.9995965275164622,0.6898496240601504,-0.1262387027888472,-0.1336024564643233,0.0,0.0,28.093466814979607,29.624429613150415,0.0022222222222222222,0.0022222222222222222,2.583383449811636,2.591410229562966,0.0,0.0,765,403517,134,134,0.8509454949944383,0.8509454949944383,0.8509454949944383,0.025738385083205695,random_graph900,True
mst,bench_structural_noise_filtering,0.5,0.9993900324119618,0.6010685663401603,-0.1262387027888472,-0.13108051737568296,0.0,0.0,28.093466814979607,32.32844395006798,0.0022222222222222222,0.0022222222222222222,2.583383449811636,2.5553467480558667,0.0,0.0,718,403470,181,181,0.7986651835372637,0.7986651835372637,0.7986651835372637,0.02991356559323964,random_graph900,True
threshold,bench_noise_filtering,0.1,4.5298996557814574e-09,0.4740258218712656,-0.005180351724789182,0.0012869932234297451,0.1002605396645902,0.055672845592569235,1.9000346063527376,2.0040736620936843,0.10005685329378322,0.05544184896798912,90.90234291760287,50.879795919868634,0.10024368134519361,0.05560074897642874,20230,361873,2199,20248,0.9019572874403674,0.49977765699886356,0.6431716661102898,0.23555539231798608,random_graph900,True
threshold,bench_noise_filtering,0.2,2.7776747632532173e-08,0.44474245388792405,-0.005180351724789182,-0.00022177433994243105,0.1002605396645902,0.06232939547317479,1.9000346063527376,1.9659127425534544,0.10005685329378322,0.062387838338895066,90.90234291760287,57.106717308459444,0.10024368134519361,0.06232539120505802,20230,359063,5009,20248,0.8015373033796902,0.49977765699886356,0.6156702223169043,0.24986462779070245,random_graph900,True
threshold,bench_noise_filtering,0.3,1.5005797838828695e-06,0.4122933947459596,-0.005180351724789182,-0.002971434544641676,0.1002605396645902,0.07113491969228393,1.9000346063527376,1.9382548510690891,0.10005685329378322,0.07123717711036955,90.90234291760287,65.04613928325519,0.10024368134519361,0.07112201569348334,20230,355483,8589,20248,0.7019674520281759,0.49977765699886356,0.5838636593214713,0.26698627491401267,random_graph900,True
threshold,bench_noise_filtering,0.4,0.026787420838043693,0.37584765443567114,-0.005180351724789182,-0.005004261124964886,0.1002605396645902,0.08281809515619593,1.9000346063527376,1.9188110245952292,0.10005685329378322,0.08299839327648004,90.90234291760287,75.55374103770116,0.10024368134519361,0.08279938907772635,20230,350725,13347,20248,0.6024957560234685,0.49977765699886356,0.5463506853014651,0.28817162795558354,random_graph900,True
threshold,bench_noise_filtering,0.5,0.9158055265634607,0.33405990950824005,-0.005180351724789182,-0.008259177806151654,0.1002605396645902,0.0992985624215335,1.9000346063527376,1.9004572982326042,0.10005685329378322,0.0996415770609319,90.90234291760287,90.45553245906375,0.10024368134519361,0.09929347269940463,20230,343992,20080,20248,0.5018605805011164,0.49977765699886356,0.5008169530128237,0.3157310104234665,random_graph900,True
threshold,bench_net2net_filtering,,3.6080973437023398e-09,0.49977765699886356,-0.005180351724789182,0.007592779266498685,0.1002605396645902,0.05021704135445876,1.9000346063527376,2.0499888765294774,0.10005685329378322,0.050006179705846004,90.90234291760287,45.86269714817681,0.10024368134519361,0.050159319882592486,20230,364072,0,20248,1.0,0.49977765699886356,0.6664689991434407,0.2237200786427924,random_graph900,True
threshold,bench_structural_noise_filtering,0.1,0.6575488209809215,0.9000311429461227,0.007592779266498685,0.0019346823983952743,0.05021704135445876,0.05596529502100127,2.0499888765294774,2.0032134470399208,0.050006179705846004,0.055560499320232354,45.86269714817681,50.95825671486419,0.050159319882592486,0.0558668486259399,20230,382073,2247,0,0.9000311429461227,1.0,0.9473856744795935,0.07452730784340969,random_graph900,True
threshold,bench_structural_noise_filtering,0.2,0.0631072468795006,0.8000158184047139,0.007592779266498685,-0.006381919156530086,0.05021704135445876,0.06303465096127919,2.0499888765294774,1.9653887034977136,0.050006179705846004,0.0625064886911383,45.86269714817681,57.18102448164249,0.050159319882592486,0.06292010343609987,20230,379263,5057,0,0.8000158184047139,1.0,0.8888986532504339,0.11180478069068558,random_graph900,True
threshold,bench_structural_noise_filtering,0.3,0.00022070018444618177,0.7,0.007592779266498685,-0.008685036235887547,0.05021704135445876,0.07172562245082381,2.0499888765294774,1.9378642936596218,0.050006179705846004,0.07143739957978,45.86269714817681,65.21353091758324,0.050159319882592486,0.07163727079470777,20230,375650,8670,0,0.7,1.0,0.8235294117647058,0.14639405682586298,random_graph900,True
threshold,bench_structural_noise_filtering,0.4,7.800706273684526e-08,0.6000118638035354,0.007592779266498685,-0.0036733128750831307,0.05021704135445876,0.08359491993728224,2.0499888765294774,1.9184031640093933,0.050006179705846004,0.08334198492151773,45.86269714817681,75.92837493553688,0.050159319882592486,0.0835249940956333,20230,370834,13486,0,0.6000118638035354,1.0,0.750009268527787,0.18258095523814014,random_graph900,True
threshold,bench_structural_noise_filtering,0.5,2.6724532461603707e-09,0.5,0.007592779266498685,-0.0020373823311581464,0.05021704135445876,0.09979623988775715,2.0499888765294774,1.900074156470152,0.050006179705846004,0.10001235941169201,45.86269714817681,90.8801624971469,0.050159319882592486,0.09976656031580425,20230,364090,20230,0,0.5,1.0,0.6666666666666666,0.22362061556539461,random_graph900,True
disparity_filter,bench_noise_filtering,0.1,3.608097106098719e-09,0.0,-0.005180351724789182,,0.1002605396645902,,1.9000346063527376,,0.10005685329378322,,90.90234291760287,,0.10024368134519361,,0,364072,0,40478,0.0,0.0,0.0,0.3163176461941117,random_graph900,True
disparity_filter,bench_noise_filtering,0.2,3.608097106098719e-09,0.0,-0.005180351724789182,,0.1002605396645902,,1.9000346063527376,,0.10005685329378322,,90.90234291760287,,0.10024368134519361,,0,364072,0,40478,0.0,0.0,0.0,0.3163176461941117,random_graph900,True
disparity_filter,bench_noise_filtering,0.3,3.608097106098719e-09,0.0,-0.005180351724789182,,0.1002605396645902,,1.9000346063527376,,0.10005685329378322,,90.90234291760287,,0.10024368134519361,,0,364072,0,40478,0.0,0.0,0.0,0.3163176461941117,random_graph900,True
disparity_filter,bench_noise_filtering,0.4,3.608097106098719e-09,0.0,-0.005180351724789182,,0.1002605396645902,,1.9000346063527376,,0.10005685329378322,,90.90234291760287,,0.10024368134519361,,0,364072,0,40478,0.0,0.0,0.0,0.3163176461941117,random_graph900,True
disparity_filter,bench_noise_filtering,0.5,3.608097106098719e-09,0.0,-0.005180351724789182,,0.1002605396645902,,1.9000346063527376,,0.10005685329378322,,90.90234291760287,,0.10024368134519361,,0,364072,0,40478,0.0,0.0,0.0,0.3163176461941117,random_graph900,True
disparity_filter,bench_net2net_filtering,,3.608097106098719e-09,0.0,-0.005180351724789182,,0.1002605396645902,,1.9000346063527376,,0.10005685329378322,,90.90234291760287,,0.10024368134519361,,0,364072,0,40478,0.0,0.0,0.0,0.3163176461941117,random_graph900,True
disparity_filter,bench_structural_noise_filtering,0.1,1.0,0.0,,,,,,,,,,,,,0,404550,0,0,0.0,0.0,0.0,0.0,random_graph900,True
disparity_filter,bench_structural_noise_filtering,0.2,1.0,0.0,,,,,,,,,,,,,0,404550,0,0,0.0,0.0,0.0,0.0,random_graph900,True
disparity_filter,bench_structural_noise_filtering,0.3,1.0,0.0,,,,,,,,,,,,,0,404550,0,0,0.0,0.0,0.0,0.0,random_graph900,True
disparity_filter,bench_structural_noise_filtering,0.4,1.0,0.0,,,,,,,,,,,,,0,404550,0,0,0.0,0.0,0.0,0.0,random_graph900,True
disparity_filter,bench_structural_noise_filtering,0.5,1.0,0.0,,,,,,,,,,,,,0,404550,0,0,0.0,0.0,0.0,0.0,random_graph900,True
k_core_decomposition,bench_noise_filtering,0.1,0.057782346165251026,0.8365126276195594,-0.005180351724789182,-0.00214465683723434,0.1002605396645902,0.11344667039384056,1.9000346063527376,1.886473192326611,0.10005685329378322,0.11353773842706455,90.90234291760287,97.71663271315148,0.10024368134519361,0.11342752466348308,37362,359886,4186,3116,0.8992490613266583,0.9230199120509907,0.9109794455416576,0.13434911549765355,random_graph900,True
k_core_decomposition,bench_noise_filtering,0.2,1.9134754147392118e-05,0.7486956172740408,-0.005180351724789182,-0.004527381728206792,0.1002605396645902,0.12741299650155796,1.9000346063527376,1.8724845603104334,0.10005685329378322,0.1275154396895666,90.90234291760287,109.71018517644244,0.10024368134519361,0.12740133429788603,37309,354718,9354,3169,0.7995413925379852,0.9217105588220762,0.8562903799589171,0.17594141787479112,random_graph900,True
k_core_decomposition,bench_noise_filtering,0.3,8.420028735330558e-09,0.6814764302699678,-0.005180351724789182,-0.0033557721022503166,0.1002605396645902,0.14413801540424317,1.9000346063527376,1.855683487914668,0.10005685329378322,0.144316512085332,90.90234291760287,127.45253353983861,0.10024368134519361,0.1441447644314268,38975,347358,16714,1503,0.6998689148664907,0.9628687188102178,0.810569114145185,0.21220339431461838,random_graph900,True
k_core_decomposition,bench_noise_filtering,0.4,3.6136597696634894e-09,0.5714307558219545,-0.005180351724789182,-0.0067124584159345265,0.1002605396645902,0.16911147119767508,1.9000346063527376,1.830568498013072,0.10005685329378322,0.16943150198692788,90.90234291760287,145.80647440955894,0.10024368134519361,0.169085265713839,37371,339151,24921,3107,0.5999325756116355,0.9232422550521271,0.7272744964483798,0.263214585805374,random_graph900,True
k_core_decomposition,bench_noise_filtering,0.5,3.6136600719443085e-09,0.48900120032851097,-0.005180351724789182,-0.008352804566265913,0.1002605396645902,0.20166111306110454,1.9000346063527376,1.7981239399869537,0.10005685329378322,0.2018760600130463,90.90234291760287,177.26185300491676,0.10024368134519361,0.2016302737991805,38702,325405,38667,1776,0.5002261887836214,0.9561243144424132,0.6568177382538376,0.31618086186855016,random_graph900,True
k_core_decomposition,bench_net2net_filtering,,0.5352880625258182,0.9259103710657641,-0.005180351724789182,-0.007048430983895396,0.1002605396645902,0.10214566813035417,1.9000346063527376,1.897899649941657,0.10005685329378322,0.10217941307975005,90.90234291760287,88.23896172697559,0.10024368134519361,0.10209399091437073,37479,364072,0,2999,1.0,0.9259103710657641,0.9615300742717139,0.08609979751929546,random_graph900,True
k_core_decomposition,bench_structural_noise_filtering,0.1,0.05893698388897521,0.8736719262843111,-0.007048430983895396,-0.007963882728800931,0.10214566813035417,0.11323611599991396,1.897899649941657,1.8865885453972437,0.10217941307975005,0.11342004985244822,88.23896172697559,95.38604575604428,0.10209399091437073,0.11316833447588834,35935,325665,3652,1544,0.907747492863819,0.958803596680808,0.9325772714296836,0.11902063849293969,random_graph900,True
k_core_decomposition,bench_structural_noise_filtering,0.2,4.766907525019671e-05,0.7522473141854856,-0.007048430983895396,-0.0026368201060221574,0.10214566813035417,0.1276134944370563,1.897899649941657,1.8723655719956693,0.10217941307975005,0.12763442800433056,88.23896172697559,104.76889368102,0.10209399091437073,0.12759176521403823,34310,321186,8131,3169,0.8084163898117387,0.9154459830838603,0.8586086086086087,0.1755201277286964,random_graph900,True
k_core_decomposition,bench_structural_noise_filtering,0.3,1.746817700062093e-08,0.6411785270354258,-0.007048430983895396,0.003480802962786517,0.10214566813035417,0.1463244706428413,1.897899649941657,1.853605686159134,0.10217941307975005,0.14639431384086599,88.23896172697559,117.85692655398212,0.10209399091437073,0.14633214752565485,33013,315308,14009,4466,0.7020756241759176,0.8808399370314043,0.7813635341593591,0.22442949284446012,random_graph900,True
k_core_decomposition,bench_structural_noise_filtering,0.4,3.24708536281752e-09,0.5551609848484849,-0.007048430983895396,-0.00043274265016176385,0.10214566813035417,0.17022277536216893,1.897899649941657,1.8295150187734668,0.10217941307975005,0.17048498122653316,88.23896172697559,136.88417739598236,0.10209399091437073,0.17023029348206192,32830,307660,21657,4649,0.6025290436250849,0.8759572027001787,0.7139595067742427,0.2678027993681043,random_graph900,True
k_core_decomposition,bench_structural_noise_filtering,0.5,3.1125441815785014e-09,0.47212085930511577,-0.007048430983895396,-0.0020295850209534278,0.10214566813035417,0.20411893074408646,1.897899649941657,1.7959373025291678,0.10217941307975005,0.2040626974708321,88.23896172697559,164.99955980526363,0.10209399091437073,0.20412681006017044,33251,296367,32950,4228,0.5022733795562001,0.8871901598228341,0.6414158950617284,0.31836895804045834,random_graph900,True
